bien.type,bien.superficie_totale,bien.superficie_habitable,bien.nombre_pieces,bien.nombre_chambres,bien.nombre_salles_bain,bien.etat_general,localisation.gouvernorat,localisation.delegation,localisation.ville,localisation.coordonnees.latitude,localisation.coordonnees.longitude,equipements.climatisation,equipements.chauffage,equipements.ascenseur,equipements.garage,equipements.cave,equipements.terrasse,equipements.balcon,equipements.jardin,equipements.piscine,equipements.cuisine_equipee,equipements.double_vitrage,equipements.interphone,equipements.videophone,equipements.alarme,equipements.gardiennage,equipements.dressing,equipements.cuisine_americaine,equipements.concierge,equipements.salle_de_sport,is_vente,label_conflict,prix_per_m2_log,log_superficie,log_nombre_pieces,nb_equipements,jours_depuis_publication,has_coordinates,coastal_premium,size_category
Appartement,138.2,85.0,3.0,2.0,1.0,Neuf,Sousse,Autres,El Kantaoui,35.89419,10.59822,False,"Radiateur, Central",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,7.6494107288385145,4.935911747900319,1.3862943611198906,1,1020.0,1,1,2
Appartement,130.0,107.0,3.0,2.0,1.0,Bon,Sousse,Autres,Hergla,36.03386,10.5007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.5420095105912806,4.875197323201151,1.3862943611198906,0,1014.0,1,1,2
Villa,360.0,200.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,33.82085,10.99894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.043548001760165,5.8888779583328805,1.3862943611198906,0,970.0,1,0,4
Villa,403.0,360.0,5.0,2.0,1.0,Bon État / Habitable,Sousse,Autres,Sahloul,35.84033,10.59432,False,"Radiateur, Climatisation",False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,1,False,8.153334048358744,6.0014148779611505,1.791759469228055,5,969.0,1,1,4
Appartement,103.0,100.0,3.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.93731,10.5441,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,1,False,8.27410200229233,4.6443908991413725,1.3862943611198906,8,952.0,1,0,1
Appartement,164.0,150.0,4.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.92948,10.54856,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,1,False,8.27410200229233,5.10594547390058,1.6094379124341003,8,952.0,1,0,3
Appartement,125.0,125.0,3.0,2.0,1.0,Neuf,Autres,Autres,Autres,35.84029,10.62933,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1,False,8.019941687677365,4.836281906951478,1.3862943611198906,7,944.0,1,0,2
Appartement,102.0,164.0,4.0,2.0,1.0,Neuf,Autres,Autres,Tantana,35.9225,10.57735,False,"Radiateur, Climatisation",False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,1,False,8.75652191604514,4.634728988229636,1.6094379124341003,3,944.0,1,0,1
Appartement,115.0,85.0,4.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.82113,10.63533,False,Au sol,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,1,False,8.22687576541076,4.7535901911063645,1.6094379124341003,6,938.0,1,0,1
Appartement,117.0,77.0,3.0,2.0,1.0,Bon,Sousse,Autres,Hammam Sousse,35.89015,10.59237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.849753742810349,4.770684624465665,1.3862943611198906,0,938.0,1,1,2
Appartement,134.0,40.0,2.0,2.0,1.0,Bon,Sousse,Autres,Sahloul,35.83774,10.59769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.283601981082438,4.90527477843843,1.0986122886681098,0,736.0,1,1,2
Appartement,120.0,120.0,3.0,2.0,1.0,Neuf,Sousse,Autres,Hergla,36.02836,10.50743,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1,False,8.09945305243246,4.795790545596741,1.3862943611198906,7,932.0,1,1,2
Appartement,90.0,90.0,3.0,2.0,1.0,Neuf,Sousse,Autres,Hergla,36.03366,10.50599,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,1,False,8.101980731853192,4.51085950651685,1.3862943611198906,6,932.0,1,1,1
Appartement,107.64,,4.0,2.0,1.0,Neuf,Autres,Autres,Tantana,35.92033,10.57818,False,Central,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,1,False,8.594339400592892,4.688039663810386,1.6094379124341003,7,928.0,1,0,1
Appartement,115.38,,4.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Tantana,35.92151,10.57862,False,Central,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,1,False,8.594339400592892,4.756860699228524,1.6094379124341003,7,928.0,1,0,2
Appartement,119.9,,4.0,2.0,1.0,Neuf,Autres,Autres,Tantana,35.92184,10.57846,False,Central,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,1,False,8.594339400592892,4.794963757620747,1.6094379124341003,7,928.0,1,0,2
Villa,200.0,350.0,5.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.91783,10.55764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.612685172875459,5.303304908059076,1.791759469228055,0,736.0,1,0,3
Appartement,134.0,60.0,2.0,2.0,1.0,Neuf,Sousse,Autres,Sahloul,35.82955,10.60712,False,"Climatisation, Central",True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,1,False,7.510904265529452,4.90527477843843,1.0986122886681098,4,924.0,1,1,2
Appartement,190.1,190.1,4.0,2.0,1.0,Neuf,Tunis,Autres,Gammarth,36.91726,10.28864,False,Central,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,1,False,8.476689071145042,5.252796851246227,1.6094379124341003,7,922.0,1,1,3
Appartement,222.4,,5.0,2.0,1.0,Neuf,Tunis,Autres,Gammarth,36.9175,10.27995,False,Central,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,1,False,8.630563949322246,5.4089638866351,1.791759469228055,7,922.0,1,1,3
Appartement,188.9,,4.0,2.0,1.0,Neuf,Tunis,Autres,Gammarth,36.9186,10.28234,False,Central,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,1,False,8.48302023145175,5.24649761781824,1.6094379124341003,7,922.0,1,1,3
Maison,180.0,180.0,4.0,2.0,1.0,Autres,Autres,Autres,Sousse,35.82392,10.63727,False,Climatisation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.236979086878522,5.198497031265826,1.6094379124341003,0,907.0,1,0,3
Villa,510.51079999999996,,5.0,2.0,1.0,Bon,Sousse,Autres,El Kantaoui,35.89542,10.57707,False,Central,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,7.911423987306794,6.237368699538277,1.791759469228055,1,906.0,1,1,4
Appartement,117.5,134.0,3.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.82276,10.6321,False,"Radiateur, Climatisation",True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,False,7.9557981619945535,4.774912960575186,1.3862943611198906,3,903.0,1,0,2
Appartement,117.5,213.0,4.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.82434,10.63134,False,"Radiateur, Climatisation",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,8.120500134418537,4.774912960575186,1.6094379124341003,2,903.0,1,0,2
Appartement,117.5,224.0,4.0,2.0,1.0,Bon,Autres,Autres,Sousse,35.82047,10.6357,False,"Radiateur, Climatisation",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,8.469463528546253,4.774912960575186,1.6094379124341003,1,903.0,1,0,2
Appartement,102.0,110.0,3.0,2.0,1.0,Bon,Autres,Autres,Tantana,35.94312,10.52022,False,Central,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,False,8.223222103452443,4.634728988229636,1.3862943611198906,3,894.0,1,0,1
Appartement,154.0,154.0,4.0,2.0,1.0,Neuf,Autres,Autres,Autres,35.83586,10.6305,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1,False,7.8113791103499,5.043425116919247,1.6094379124341003,7,888.0,1,0,3
Appartement,134.0,134.0,3.0,2.0,1.0,Neuf,Autres,Autres,Autres,35.83987,10.62683,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1,False,7.824445930877619,4.90527477843843,1.3862943611198906,7,888.0,1,0,2
Maison,340.0,600.0,5.0,2.0,1.0,Bon,Autres,Autres,Autres,35.64629,10.94806,False,"Radiateur, Climatisation, Central",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,7.442423800056802,5.831882477283517,1.791759469228055,1,868.0,1,0,4
Appartement,80.0,80.0,2.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Sousse Khezama,35.80635,10.61376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.720517150027436,4.394449154672439,1.0986122886681098,0,864.0,1,0,0
Appartement,80.0,80.0,2.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Sousse Khezama,35.80635,10.61376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.720517150027436,4.394449154672439,1.0986122886681098,0,864.0,1,0,0
Appartement,52.0,32.0,1.0,2.0,1.0,Neuf,Sousse,Autres,Hergla,36.03107,10.50724,False,"Radiateur, Climatisation, Central",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1,False,7.997042169690962,3.970291913552122,0.6931471805599453,3,855.0,1,1,0
Appartement,131.5,,4.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Ariana,36.8625,10.19556,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,1,False,9.07242860585776,4.886582645426277,1.6094379124341003,5,736.0,1,0,2
Appartement,150.0,130.0,4.0,2.0,1.0,Neuf,Sousse,Autres,Hammam Sousse,35.88736,10.59472,False,"Radiateur, Central",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.665909620850693,5.017279836814924,1.6094379124341003,0,854.0,1,1,3
Villa,510.51079999999996,1100.0,4.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.94312,10.52022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.092509771222923,6.237368699538277,1.6094379124341003,0,853.0,1,0,4
Villa,510.51079999999996,,4.0,2.0,1.0,Bon,Autres,Autres,Chatt Meriem,35.94312,10.52022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,6.90875477931522,6.237368699538277,1.6094379124341003,0,853.0,1,0,4
Villa,510.51079999999996,1100.0,3.0,2.0,1.0,Neuf,Ben Arous,Autres,Autres,36.68113,10.29004,False,"Radiateur, Climatisation",True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,1,False,6.68586094706836,6.237368699538277,1.3862943611198906,6,836.0,1,1,4
Appartement,135.0,85.0,3.0,2.0,1.0,Neuf,Sousse,Autres,Hammam Sousse,35.88898,10.58976,False,"Radiateur, Central",False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,1,False,8.043056588745454,4.912654885736052,1.3862943611198906,5,830.0,1,1,2
Appartement,224.0,153.0,5.0,2.0,1.0,Bon,Sousse,Autres,Hammam Sousse,35.86401,10.5702,False,"Climatisation, Central",True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1,False,8.223809179474795,5.41610040220442,1.791759469228055,5,827.0,1,1,3
Appartement,116.0,95.0,4.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.93726,10.55226,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,1,False,8.588981233232063,4.762173934797756,1.6094379124341003,8,823.0,1,0,2
Appartement,71.0,60.0,3.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.9436,10.55233,False,Central,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,1,False,8.628056566700355,4.276666119016055,1.3862943611198906,8,819.0,1,0,0
Appartement,81.0,,3.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.87377,10.57491,False,Central,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,1,False,8.421609146953916,4.406719247264253,1.3862943611198906,6,819.0,1,0,0
Appartement,84.0,70.0,3.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.87346,10.57517,False,"Radiateur, Climatisation, Central",True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,1,False,8.44403861079419,4.442651256490317,1.3862943611198906,8,819.0,1,0,0
Appartement,134.0,120.0,3.0,2.0,1.0,Neuf,Sousse,Autres,Sahloul,35.82955,10.60712,False,"Climatisation, Central",True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,1,False,7.868231417386447,4.90527477843843,1.3862943611198906,4,817.0,1,1,2
Appartement,134.0,132.0,3.0,2.0,1.0,Neuf,Sousse,Autres,Sahloul,35.82955,10.60712,False,"Climatisation, Central",True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,1,False,7.778655137173685,4.90527477843843,1.3862943611198906,4,817.0,1,1,2
Appartement,134.0,150.0,3.0,2.0,1.0,Neuf,Sousse,Autres,Sahloul,35.82955,10.60712,False,"Climatisation, Central",True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,1,False,7.868802464187828,4.90527477843843,1.3862943611198906,4,817.0,1,1,2
Villa,315.0,200.0,4.0,2.0,1.0,Bon,Autres,Autres,Autres,33.7594,11.0131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.419180722820095,5.755742213586912,1.6094379124341003,0,787.0,1,0,4
Villa,315.0,330.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,33.7594,11.0131,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1,False,7.601402334583733,5.755742213586912,1.3862943611198906,2,787.0,1,0,4
Villa,510.51079999999996,380.0,5.0,2.0,1.0,Bon,Sousse,Autres,Hammam Sousse,35.86777,10.59541,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,6.988720637805241,6.237368699538277,1.791759469228055,1,791.0,1,1,4
Villa,400.0,330.0,7.0,2.0,1.0,Neuf,Autres,Autres,Autres,37.22466,9.79825,False,"Radiateur, Climatisation",False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,1,False,8.262558973010657,5.993961427306569,2.0794415416798357,5,101.0,1,0,4
Appartement,111.0,69.0,2.0,2.0,1.0,Neuf,Autres,Autres,Autres,35.8245,10.63458,False,"Climatisation, Central",True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,1,False,7.687001633814507,4.718498871295094,1.0986122886681098,5,769.0,1,0,1
Appartement,111.0,69.0,2.0,2.0,1.0,Neuf,Autres,Autres,Autres,35.8245,10.63458,False,"Climatisation, Central",True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,1,False,7.706394047690615,4.718498871295094,1.0986122886681098,5,748.0,1,0,1
Appartement,150.0,102.0,4.0,2.0,1.0,Bon,Autres,Autres,Tantana,35.94312,10.52022,False,Central,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.006700845440367,5.017279836814924,1.6094379124341003,0,740.0,1,0,3
Villa,170.0,147.0,5.0,2.0,1.0,Bon,Autres,Autres,Tantana,35.92042,10.5713,False,"Radiateur, Climatisation, Central",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,7.911129934233977,5.14166355650266,1.791759469228055,1,721.0,1,0,3
Maison,200.0,200.0,6.0,2.0,1.0,Bon,Autres,Autres,Sahline,35.73825,10.71101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.748675703831515,5.303304908059076,1.9459101490553132,0,595.0,1,0,3
Appartement,130.0,74.0,3.0,2.0,1.0,Neuf,Autres,Autres,Autres,35.83448,10.60127,False,"Radiateur, Climatisation",True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,1,False,7.793206080628319,4.875197323201151,1.3862943611198906,5,705.0,1,0,2
Appartement,138.0,121.0,4.0,2.0,1.0,Neuf,Sousse,Autres,Sahloul,35.84033,10.59432,False,Central,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,1,False,8.37504172974577,4.9344739331306915,1.6094379124341003,6,685.0,1,1,2
Villa,510.51079999999996,700.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,33.8,10.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,7.213873499303717,6.237368699538277,1.3862943611198906,1,669.0,1,0,4
Appartement,115.0,102.0,3.0,2.0,1.0,Neuf,Autres,Autres,Sousse Khezama,35.80635,10.61376,False,Central,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,1,False,8.33058070259642,4.7535901911063645,1.3862943611198906,4,672.0,1,0,1
Appartement,139.0,123.0,3.0,2.0,1.0,Neuf,Autres,Autres,Sousse Khezama,35.80635,10.61376,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1,False,8.11561763150089,4.941642422609304,1.3862943611198906,7,672.0,1,0,2
Appartement,71.0,71.0,2.0,2.0,1.0,Neuf,Autres,Autres,Chatt Meriem,35.9336,10.55155,False,"Radiateur, Climatisation, Central",False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,1,False,8.20603007260071,4.276666119016055,1.0986122886681098,5,666.0,1,0,0
